song_id,track_id,genre,file_name,relative_path,archive_path
794,TRFOXJG12903CD7807,RnB,TRFOXJG12903CD7807__1c120f4f6a1d1bf9c07c922b65229807.mid,data/raw/lakh/selected_midi/RnB/TRFOXJG12903CD7807__1c120f4f6a1d1bf9c07c922b65229807.mid,lmd_matched/F/O/X/TRFOXJG12903CD7807/1c120f4f6a1d1bf9c07c922b65229807.mid
795,TRFPZQF128F427B14B,RnB,TRFPZQF128F427B14B__986cbbf7bd841d8ae9a50a7904cfd6d4.mid,data/raw/lakh/selected_midi/RnB/TRFPZQF128F427B14B__986cbbf7bd841d8ae9a50a7904cfd6d4.mid,lmd_matched/F/P/Z/TRFPZQF128F427B14B/986cbbf7bd841d8ae9a50a7904cfd6d4.mid
796,TRFQTEX128E078E92D,RnB,TRFQTEX128E078E92D__1f9523a391f08d4c6a4aa53cfe822fe8.mid,data/raw/lakh/selected_midi/RnB/TRFQTEX128E078E92D__1f9523a391f08d4c6a4aa53cfe822fe8.mid,lmd_matched/F/Q/T/TRFQTEX128E078E92D/1f9523a391f08d4c6a4aa53cfe822fe8.mid
797,TRFVALX12903CCE1AB,RnB,TRFVALX12903CCE1AB__256ebc8807e999a9e4d727d417645d2e.mid,data/raw/lakh/selected_midi/RnB/TRFVALX12903CCE1AB__256ebc8807e999a9e4d727d417645d2e.mid,lmd_matched/F/V/A/TRFVALX12903CCE1AB/256ebc8807e999a9e4d727d417645d2e.mid
798,TRFZBAG128F424DF69,RnB,TRFZBAG128F424DF69__f15f40b5f6f85b942ba0d59cefe34a5b.mid,data/raw/lakh/selected_midi/RnB/TRFZBAG128F424DF69__f15f40b5f6f85b942ba0d59cefe34a5b.mid,lmd_matched/F/Z/B/TRFZBAG128F424DF69/f15f40b5f6f85b942ba0d59cefe34a5b.mid
799,TRGAJQV128F92F2808,RnB,TRGAJQV128F92F2808__1810936debfeeeae9267b1cdab23651e.mid,data/raw/lakh/selected_midi/RnB/TRGAJQV128F92F2808__1810936debfeeeae9267b1cdab23651e.mid,lmd_matched/G/A/J/TRGAJQV128F92F2808/1810936debfeeeae9267b1cdab23651e.mid
800,TRGCPZY128F92FC3B2,RnB,TRGCPZY128F92FC3B2__7fc6da9410019baa50ff50f0cbcbad6a.mid,data/raw/lakh/selected_midi/RnB/TRGCPZY128F92FC3B2__7fc6da9410019baa50ff50f0cbcbad6a.mid,lmd_matched/G/C/P/TRGCPZY128F92FC3B2/7fc6da9410019baa50ff50f0cbcbad6a.mid
801,TRHIWQY128F429D267,RnB,TRHIWQY128F429D267__c49d83b259053b22e0ead119a94d1a74.mid,data/raw/lakh/selected_midi/RnB/TRHIWQY128F429D267__c49d83b259053b22e0ead119a94d1a74.mid,lmd_matched/H/I/W/TRHIWQY128F429D267/c49d83b259053b22e0ead119a94d1a74.mid
802,TRHLCXC128F428761A,RnB,TRHLCXC128F428761A__0088e5b63266339b1e656b212e8278b7.mid,data/raw/lakh/selected_midi/RnB/TRHLCXC128F428761A__0088e5b63266339b1e656b212e8278b7.mid,lmd_matched/H/L/C/TRHLCXC128F428761A/0088e5b63266339b1e656b212e8278b7.mid
803,TRIAYKY128E079202E,RnB,TRIAYKY128E079202E__551d66be9587b8c45a9fe42ac974814b.mid,data/raw/lakh/selected_midi/RnB/TRIAYKY128E079202E__551d66be9587b8c45a9fe42ac974814b.mid,lmd_matched/I/A/Y/TRIAYKY128E079202E/551d66be9587b8c45a9fe42ac974814b.mid
804,TRIGZQI128F4289EEA,RnB,TRIGZQI128F4289EEA__f7f1fe1cea4264d4d369dbafbb0b337f.mid,data/raw/lakh/selected_midi/RnB/TRIGZQI128F4289EEA__f7f1fe1cea4264d4d369dbafbb0b337f.mid,lmd_matched/I/G/Z/TRIGZQI128F4289EEA/f7f1fe1cea4264d4d369dbafbb0b337f.mid
805,TRINXJC128F148AD14,RnB,TRINXJC128F148AD14__64b53e1dc28ac96bc4a860ada0021bb0.mid,data/raw/lakh/selected_midi/RnB/TRINXJC128F148AD14__64b53e1dc28ac96bc4a860ada0021bb0.mid,lmd_matched/I/N/X/TRINXJC128F148AD14/64b53e1dc28ac96bc4a860ada0021bb0.mid
806,TRJAPRX128F92E90D0,RnB,TRJAPRX128F92E90D0__786d6f1b38a40e5ad16d68d66f6f2481.mid,data/raw/lakh/selected_midi/RnB/TRJAPRX128F92E90D0__786d6f1b38a40e5ad16d68d66f6f2481.mid,lmd_matched/J/A/P/TRJAPRX128F92E90D0/786d6f1b38a40e5ad16d68d66f6f2481.mid
807,TRJFSHN128F147FD4C,RnB,TRJFSHN128F147FD4C__2f7f2d44ab75554e1d6ea593b952f101.mid,data/raw/lakh/selected_midi/RnB/TRJFSHN128F147FD4C__2f7f2d44ab75554e1d6ea593b952f101.mid,lmd_matched/J/F/S/TRJFSHN128F147FD4C/2f7f2d44ab75554e1d6ea593b952f101.mid
808,TRJGIKG128F4271A10,RnB,TRJGIKG128F4271A10__b8cb759f14ce54f12d998e538a259330.mid,data/raw/lakh/selected_midi/RnB/TRJGIKG128F4271A10__b8cb759f14ce54f12d998e538a259330.mid,lmd_matched/J/G/I/TRJGIKG128F4271A10/b8cb759f14ce54f12d998e538a259330.mid
809,TRJSJSB128F423345F,RnB,TRJSJSB128F423345F__0bb69ffde7963b155970334aaba8aedb.mid,data/raw/lakh/selected_midi/RnB/TRJSJSB128F423345F__0bb69ffde7963b155970334aaba8aedb.mid,lmd_matched/J/S/J/TRJSJSB128F423345F/0bb69ffde7963b155970334aaba8aedb.mid
810,TRJVJQS128E078EFA8,RnB,TRJVJQS128E078EFA8__9dc38da701174d55a6ae532b7a65b59a.mid,data/raw/lakh/selected_midi/RnB/TRJVJQS128E078EFA8__9dc38da701174d55a6ae532b7a65b59a.mid,lmd_matched/J/V/J/TRJVJQS128E078EFA8/9dc38da701174d55a6ae532b7a65b59a.mid
811,TRKINZQ128F931C7B2,RnB,TRKINZQ128F931C7B2__bb5b3306a54e20dd5ad44b15d45b6b79.mid,data/raw/lakh/selected_midi/RnB/TRKINZQ128F931C7B2__bb5b3306a54e20dd5ad44b15d45b6b79.mid,lmd_matched/K/I/N/TRKINZQ128F931C7B2/bb5b3306a54e20dd5ad44b15d45b6b79.mid
812,TRLBCCY128F146EEF3,RnB,TRLBCCY128F146EEF3__3abbe90e8cf022e6e5f4501280494843.mid,data/raw/lakh/selected_midi/RnB/TRLBCCY128F146EEF3__3abbe90e8cf022e6e5f4501280494843.mid,lmd_matched/L/B/C/TRLBCCY128F146EEF3/3abbe90e8cf022e6e5f4501280494843.mid
813,TRLKEFU128F422C555,RnB,TRLKEFU128F422C555__09f471409da7ae640fb4ec5264c991ba.mid,data/raw/lakh/selected_midi/RnB/TRLKEFU128F422C555__09f471409da7ae640fb4ec5264c991ba.mid,lmd_matched/L/K/E/TRLKEFU128F422C555/09f471409da7ae640fb4ec5264c991ba.mid
814,TRLUQBH128F92CC97F,RnB,TRLUQBH128F92CC97F__af49de6666863088b883d5c29f9b7a74.mid,data/raw/lakh/selected_midi/RnB/TRLUQBH128F92CC97F__af49de6666863088b883d5c29f9b7a74.mid,lmd_matched/L/U/Q/TRLUQBH128F92CC97F/af49de6666863088b883d5c29f9b7a74.mid
815,TRMSODV128F92D0F16,RnB,TRMSODV128F92D0F16__036a72bd229802213b7751f3aeec6804.mid,data/raw/lakh/selected_midi/RnB/TRMSODV128F92D0F16__036a72bd229802213b7751f3aeec6804.mid,lmd_matched/M/S/O/TRMSODV128F92D0F16/036a72bd229802213b7751f3aeec6804.mid
816,TRNAUFV128F93091FE,RnB,TRNAUFV128F93091FE__0f5c3c7cb33846b9753d83391a132a05.mid,data/raw/lakh/selected_midi/RnB/TRNAUFV128F93091FE__0f5c3c7cb33846b9753d83391a132a05.mid,lmd_matched/N/A/U/TRNAUFV128F93091FE/0f5c3c7cb33846b9753d83391a132a05.mid
817,TRNJHKE128F1461DD2,RnB,TRNJHKE128F1461DD2__1415cc77daf5ba71a4a22184651fabb5.mid,data/raw/lakh/selected_midi/RnB/TRNJHKE128F1461DD2__1415cc77daf5ba71a4a22184651fabb5.mid,lmd_matched/N/J/H/TRNJHKE128F1461DD2/1415cc77daf5ba71a4a22184651fabb5.mid
818,TRNLFYZ128F42B3224,RnB,TRNLFYZ128F42B3224__fefb81e438109d913cdb39a3244c24b2.mid,data/raw/lakh/selected_midi/RnB/TRNLFYZ128F42B3224__fefb81e438109d913cdb39a3244c24b2.mid,lmd_matched/N/L/F/TRNLFYZ128F42B3224/fefb81e438109d913cdb39a3244c24b2.mid
819,TRNLKTS128F146368E,RnB,TRNLKTS128F146368E__6fa1c882b38d8bded31ba657388bcc13.mid,data/raw/lakh/selected_midi/RnB/TRNLKTS128F146368E__6fa1c882b38d8bded31ba657388bcc13.mid,lmd_matched/N/L/K/TRNLKTS128F146368E/6fa1c882b38d8bded31ba657388bcc13.mid
820,TROWOWR128F92DE53B,RnB,TROWOWR128F92DE53B__368d071b3feecc31a6d280902ae1b8b9.mid,data/raw/lakh/selected_midi/RnB/TROWOWR128F92DE53B__368d071b3feecc31a6d280902ae1b8b9.mid,lmd_matched/O/W/O/TROWOWR128F92DE53B/368d071b3feecc31a6d280902ae1b8b9.mid
821,TROYNSF128F4264511,RnB,TROYNSF128F4264511__8205651dad911977baf973e2e42ce54c.mid,data/raw/lakh/selected_midi/RnB/TROYNSF128F4264511__8205651dad911977baf973e2e42ce54c.mid,lmd_matched/O/Y/N/TROYNSF128F4264511/8205651dad911977baf973e2e42ce54c.mid
822,TRPQTSH128F92D195A,RnB,TRPQTSH128F92D195A__b6c7b0d055efd7233861bdd853119414.mid,data/raw/lakh/selected_midi/RnB/TRPQTSH128F92D195A__b6c7b0d055efd7233861bdd853119414.mid,lmd_matched/P/Q/T/TRPQTSH128F92D195A/b6c7b0d055efd7233861bdd853119414.mid
823,TRQPUGM12903CA4A77,RnB,TRQPUGM12903CA4A77__ce7d214120d72614447c1f3c8ffccc76.mid,data/raw/lakh/selected_midi/RnB/TRQPUGM12903CA4A77__ce7d214120d72614447c1f3c8ffccc76.mid,lmd_matched/Q/P/U/TRQPUGM12903CA4A77/ce7d214120d72614447c1f3c8ffccc76.mid
824,TRSIUPY128F92D5BF8,RnB,TRSIUPY128F92D5BF8__f3c49f65ec646da3dce930b09059ae61.mid,data/raw/lakh/selected_midi/RnB/TRSIUPY128F92D5BF8__f3c49f65ec646da3dce930b09059ae61.mid,lmd_matched/S/I/U/TRSIUPY128F92D5BF8/f3c49f65ec646da3dce930b09059ae61.mid
825,TRSLDOD128F42ACFE6,RnB,TRSLDOD128F42ACFE6__e78b6cdbe766e2030e0a55237caa1603.mid,data/raw/lakh/selected_midi/RnB/TRSLDOD128F42ACFE6__e78b6cdbe766e2030e0a55237caa1603.mid,lmd_matched/S/L/D/TRSLDOD128F42ACFE6/e78b6cdbe766e2030e0a55237caa1603.mid
826,TRSNBEY128F92E99B4,RnB,TRSNBEY128F92E99B4__51d9ed6546e7a037bd4cd99c29800849.mid,data/raw/lakh/selected_midi/RnB/TRSNBEY128F92E99B4__51d9ed6546e7a037bd4cd99c29800849.mid,lmd_matched/S/N/B/TRSNBEY128F92E99B4/51d9ed6546e7a037bd4cd99c29800849.mid
827,TRSVQGR128F4292D0A,RnB,TRSVQGR128F4292D0A__6a2112b368b151efb9d39c8a0d9a3445.mid,data/raw/lakh/selected_midi/RnB/TRSVQGR128F4292D0A__6a2112b368b151efb9d39c8a0d9a3445.mid,lmd_matched/S/V/Q/TRSVQGR128F4292D0A/6a2112b368b151efb9d39c8a0d9a3445.mid
828,TRTRVIY128F4238836,RnB,TRTRVIY128F4238836__d0e2ce64a9c54f87b479dd5ccaa98ffc.mid,data/raw/lakh/selected_midi/RnB/TRTRVIY128F4238836__d0e2ce64a9c54f87b479dd5ccaa98ffc.mid,lmd_matched/T/R/V/TRTRVIY128F4238836/d0e2ce64a9c54f87b479dd5ccaa98ffc.mid
829,TRTVOES128F426F00E,RnB,TRTVOES128F426F00E__036448c8eb835cffa8d070e3ff4ac477.mid,data/raw/lakh/selected_midi/RnB/TRTVOES128F426F00E__036448c8eb835cffa8d070e3ff4ac477.mid,lmd_matched/T/V/O/TRTVOES128F426F00E/036448c8eb835cffa8d070e3ff4ac477.mid
830,TRTXUFZ128F4295F36,RnB,TRTXUFZ128F4295F36__c61fe108352347ff60ddcc9ecdf4316d.mid,data/raw/lakh/selected_midi/RnB/TRTXUFZ128F4295F36__c61fe108352347ff60ddcc9ecdf4316d.mid,lmd_matched/T/X/U/TRTXUFZ128F4295F36/c61fe108352347ff60ddcc9ecdf4316d.mid
831,TRUSDSI128F429F201,RnB,TRUSDSI128F429F201__e2ccc01df18533039211171f934ef359.mid,data/raw/lakh/selected_midi/RnB/TRUSDSI128F429F201__e2ccc01df18533039211171f934ef359.mid,lmd_matched/U/S/D/TRUSDSI128F429F201/e2ccc01df18533039211171f934ef359.mid
832,TRVVKPY128F429FCF8,RnB,TRVVKPY128F429FCF8__03b77bd9334f18bddff53535fe6ca953.mid,data/raw/lakh/selected_midi/RnB/TRVVKPY128F429FCF8__03b77bd9334f18bddff53535fe6ca953.mid,lmd_matched/V/V/K/TRVVKPY128F429FCF8/03b77bd9334f18bddff53535fe6ca953.mid
833,TRWHNRI128F92D5D33,RnB,TRWHNRI128F92D5D33__987de396151addf7c557c61ab504c1f4.mid,data/raw/lakh/selected_midi/RnB/TRWHNRI128F92D5D33__987de396151addf7c557c61ab504c1f4.mid,lmd_matched/W/H/N/TRWHNRI128F92D5D33/987de396151addf7c557c61ab504c1f4.mid
834,TRWLKLI128F42307B4,RnB,TRWLKLI128F42307B4__6cec0785377f5bbafb958b3f8d69b8bd.mid,data/raw/lakh/selected_midi/RnB/TRWLKLI128F42307B4__6cec0785377f5bbafb958b3f8d69b8bd.mid,lmd_matched/W/L/K/TRWLKLI128F42307B4/6cec0785377f5bbafb958b3f8d69b8bd.mid
835,TRWNKZL128F42664EA,RnB,TRWNKZL128F42664EA__6247d133561ecf104248c101f79d799f.mid,data/raw/lakh/selected_midi/RnB/TRWNKZL128F42664EA__6247d133561ecf104248c101f79d799f.mid,lmd_matched/W/N/K/TRWNKZL128F42664EA/6247d133561ecf104248c101f79d799f.mid
836,TRWOEAE128F92F37EA,RnB,TRWOEAE128F92F37EA__b30c1573b025872a5f3e925555b782e3.mid,data/raw/lakh/selected_midi/RnB/TRWOEAE128F92F37EA__b30c1573b025872a5f3e925555b782e3.mid,lmd_matched/W/O/E/TRWOEAE128F92F37EA/b30c1573b025872a5f3e925555b782e3.mid
837,TRXTGGO128F42ADF16,RnB,TRXTGGO128F42ADF16__6b92249984e691b77e0753edef702024.mid,data/raw/lakh/selected_midi/RnB/TRXTGGO128F42ADF16__6b92249984e691b77e0753edef702024.mid,lmd_matched/X/T/G/TRXTGGO128F42ADF16/6b92249984e691b77e0753edef702024.mid
838,TRYPNGL128F42782AE,RnB,TRYPNGL128F42782AE__3b145e174f1216c922d3434d53241b78.mid,data/raw/lakh/selected_midi/RnB/TRYPNGL128F42782AE__3b145e174f1216c922d3434d53241b78.mid,lmd_matched/Y/P/N/TRYPNGL128F42782AE/3b145e174f1216c922d3434d53241b78.mid
839,TRYWTDN12903CC1EC3,RnB,TRYWTDN12903CC1EC3__a039c1ce8de91199f9f560aa668c4992.mid,data/raw/lakh/selected_midi/RnB/TRYWTDN12903CC1EC3__a039c1ce8de91199f9f560aa668c4992.mid,lmd_matched/Y/W/T/TRYWTDN12903CC1EC3/a039c1ce8de91199f9f560aa668c4992.mid
840,TRZCPYN128F4298F60,RnB,TRZCPYN128F4298F60__7aa0f1c5b1f050bb9cdef6aeeaa2f10c.mid,data/raw/lakh/selected_midi/RnB/TRZCPYN128F4298F60__7aa0f1c5b1f050bb9cdef6aeeaa2f10c.mid,lmd_matched/Z/C/P/TRZCPYN128F4298F60/7aa0f1c5b1f050bb9cdef6aeeaa2f10c.mid
841,TRAJNSP128E0781A10,Rock,TRAJNSP128E0781A10__c89216d3ab49d948d04f5dc8c37e01d4.mid,data/raw/lakh/selected_midi/Rock/TRAJNSP128E0781A10__c89216d3ab49d948d04f5dc8c37e01d4.mid,lmd_matched/A/J/N/TRAJNSP128E0781A10/c89216d3ab49d948d04f5dc8c37e01d4.mid
842,TRAPCGP128F42264D9,Rock,TRAPCGP128F42264D9__889b994d613b86ae51a65dcf3579b5be.mid,data/raw/lakh/selected_midi/Rock/TRAPCGP128F42264D9__889b994d613b86ae51a65dcf3579b5be.mid,lmd_matched/A/P/C/TRAPCGP128F42264D9/889b994d613b86ae51a65dcf3579b5be.mid
843,TRBBYDT128F14805B4,Rock,TRBBYDT128F14805B4__256ebc8807e999a9e4d727d417645d2e.mid,data/raw/lakh/selected_midi/Rock/TRBBYDT128F14805B4__256ebc8807e999a9e4d727d417645d2e.mid,lmd_matched/B/B/Y/TRBBYDT128F14805B4/256ebc8807e999a9e4d727d417645d2e.mid
844,TRBJPXD128EF3518F4,Rock,TRBJPXD128EF3518F4__d169aa132703ce2e2a57cbbfee41e887.mid,data/raw/lakh/selected_midi/Rock/TRBJPXD128EF3518F4__d169aa132703ce2e2a57cbbfee41e887.mid,lmd_matched/B/J/P/TRBJPXD128EF3518F4/d169aa132703ce2e2a57cbbfee41e887.mid
845,TRBKFGA12903CFB7D6,Rock,TRBKFGA12903CFB7D6__5871881456a8a9c5b01aad2b3071d1f9.mid,data/raw/lakh/selected_midi/Rock/TRBKFGA12903CFB7D6__5871881456a8a9c5b01aad2b3071d1f9.mid,lmd_matched/B/K/F/TRBKFGA12903CFB7D6/5871881456a8a9c5b01aad2b3071d1f9.mid
846,TRBOBHQ12903CD3187,Rock,TRBOBHQ12903CD3187__be7d5a9c015b49d36c8cf69c9bbaa256.mid,data/raw/lakh/selected_midi/Rock/TRBOBHQ12903CD3187__be7d5a9c015b49d36c8cf69c9bbaa256.mid,lmd_matched/B/O/B/TRBOBHQ12903CD3187/be7d5a9c015b49d36c8cf69c9bbaa256.mid
847,TRBOEFO128F92FC62E,Rock,TRBOEFO128F92FC62E__3ec35220a42eac4c124885690f349eb1.mid,data/raw/lakh/selected_midi/Rock/TRBOEFO128F92FC62E__3ec35220a42eac4c124885690f349eb1.mid,lmd_matched/B/O/E/TRBOEFO128F92FC62E/3ec35220a42eac4c124885690f349eb1.mid
848,TRBPMYB128F147CD47,Rock,TRBPMYB128F147CD47__66f1cee457711a0cfa93964c601da37a.mid,data/raw/lakh/selected_midi/Rock/TRBPMYB128F147CD47__66f1cee457711a0cfa93964c601da37a.mid,lmd_matched/B/P/M/TRBPMYB128F147CD47/66f1cee457711a0cfa93964c601da37a.mid
849,TRBRAGY128F934654A,Rock,TRBRAGY128F934654A__075c60f7484c06ee45a1c6449d7c7a72.mid,data/raw/lakh/selected_midi/Rock/TRBRAGY128F934654A__075c60f7484c06ee45a1c6449d7c7a72.mid,lmd_matched/B/R/A/TRBRAGY128F934654A/075c60f7484c06ee45a1c6449d7c7a72.mid
850,TRBSMHW128F92E385A,Rock,TRBSMHW128F92E385A__8a251640e95d9f781be01aac101f3fd3.mid,data/raw/lakh/selected_midi/Rock/TRBSMHW128F92E385A__8a251640e95d9f781be01aac101f3fd3.mid,lmd_matched/B/S/M/TRBSMHW128F92E385A/8a251640e95d9f781be01aac101f3fd3.mid
851,TRBXGHM128E0791287,Rock,TRBXGHM128E0791287__db9e9b4cd80d294dae1d1c35322c3f22.mid,data/raw/lakh/selected_midi/Rock/TRBXGHM128E0791287__db9e9b4cd80d294dae1d1c35322c3f22.mid,lmd_matched/B/X/G/TRBXGHM128E0791287/db9e9b4cd80d294dae1d1c35322c3f22.mid
852,TRCCDGR128F42684B1,Rock,TRCCDGR128F42684B1__e227daa24a478b8e6211f4915d62809d.mid,data/raw/lakh/selected_midi/Rock/TRCCDGR128F42684B1__e227daa24a478b8e6211f4915d62809d.mid,lmd_matched/C/C/D/TRCCDGR128F42684B1/e227daa24a478b8e6211f4915d62809d.mid
853,TRCKBEC12903CBF48C,Rock,TRCKBEC12903CBF48C__c7b02f6db116d2f1c53882bbb6ee8da2.mid,data/raw/lakh/selected_midi/Rock/TRCKBEC12903CBF48C__c7b02f6db116d2f1c53882bbb6ee8da2.mid,lmd_matched/C/K/B/TRCKBEC12903CBF48C/c7b02f6db116d2f1c53882bbb6ee8da2.mid
854,TRCPOYO12903CD2A46,Rock,TRCPOYO12903CD2A46__5d0c8e0e553593136e4e977091b1d94e.mid,data/raw/lakh/selected_midi/Rock/TRCPOYO12903CD2A46__5d0c8e0e553593136e4e977091b1d94e.mid,lmd_matched/C/P/O/TRCPOYO12903CD2A46/5d0c8e0e553593136e4e977091b1d94e.mid
855,TRCZHQJ128F42AE2BF,Rock,TRCZHQJ128F42AE2BF__6e7fb92ceaf6ee32a1c2443d95a49cf7.mid,data/raw/lakh/selected_midi/Rock/TRCZHQJ128F42AE2BF__6e7fb92ceaf6ee32a1c2443d95a49cf7.mid,lmd_matched/C/Z/H/TRCZHQJ128F42AE2BF/6e7fb92ceaf6ee32a1c2443d95a49cf7.mid
856,TRDABMS128F930745B,Rock,TRDABMS128F930745B__04131b339d159ed234c7f19fa3490f20.mid,data/raw/lakh/selected_midi/Rock/TRDABMS128F930745B__04131b339d159ed234c7f19fa3490f20.mid,lmd_matched/D/A/B/TRDABMS128F930745B/04131b339d159ed234c7f19fa3490f20.mid
857,TRDHUAQ12903D06182,Rock,TRDHUAQ12903D06182__ab88bd6fb6f68a4367f11fdff2d888cf.mid,data/raw/lakh/selected_midi/Rock/TRDHUAQ12903D06182__ab88bd6fb6f68a4367f11fdff2d888cf.mid,lmd_matched/D/H/U/TRDHUAQ12903D06182/ab88bd6fb6f68a4367f11fdff2d888cf.mid
858,TRDRFWQ12903CAB386,Rock,TRDRFWQ12903CAB386__6d4c486957b84a0e4e8c44fa8b118a87.mid,data/raw/lakh/selected_midi/Rock/TRDRFWQ12903CAB386__6d4c486957b84a0e4e8c44fa8b118a87.mid,lmd_matched/D/R/F/TRDRFWQ12903CAB386/6d4c486957b84a0e4e8c44fa8b118a87.mid
859,TREEECE128F426A826,Rock,TREEECE128F426A826__c089791a64bbf3a0b85c32305516fd7d.mid,data/raw/lakh/selected_midi/Rock/TREEECE128F426A826__c089791a64bbf3a0b85c32305516fd7d.mid,lmd_matched/E/E/E/TREEECE128F426A826/c089791a64bbf3a0b85c32305516fd7d.mid
860,TRENJBF128F14770C9,Rock,TRENJBF128F14770C9__361281d3176113e2aff546e8ca57f2b7.mid,data/raw/lakh/selected_midi/Rock/TRENJBF128F14770C9__361281d3176113e2aff546e8ca57f2b7.mid,lmd_matched/E/N/J/TRENJBF128F14770C9/361281d3176113e2aff546e8ca57f2b7.mid
861,TRESHRF128E0791AD6,Rock,TRESHRF128E0791AD6__29a751c14d1618e3edd3ba6c6ccfa6af.mid,data/raw/lakh/selected_midi/Rock/TRESHRF128E0791AD6__29a751c14d1618e3edd3ba6c6ccfa6af.mid,lmd_matched/E/S/H/TRESHRF128E0791AD6/29a751c14d1618e3edd3ba6c6ccfa6af.mid
862,TREYMVI12903CAB908,Rock,TREYMVI12903CAB908__9b668fa57a406a9962935a89fa1805da.mid,data/raw/lakh/selected_midi/Rock/TREYMVI12903CAB908__9b668fa57a406a9962935a89fa1805da.mid,lmd_matched/E/Y/M/TREYMVI12903CAB908/9b668fa57a406a9962935a89fa1805da.mid
863,TRFALYT128F4290750,Rock,TRFALYT128F4290750__fd6a336f00453eaec6b842b6d9e088c9.mid,data/raw/lakh/selected_midi/Rock/TRFALYT128F4290750__fd6a336f00453eaec6b842b6d9e088c9.mid,lmd_matched/F/A/L/TRFALYT128F4290750/fd6a336f00453eaec6b842b6d9e088c9.mid
864,TRFJSPG128F428E7B9,Rock,TRFJSPG128F428E7B9__f3ea50c831562eaf19893dd2b79e5149.mid,data/raw/lakh/selected_midi/Rock/TRFJSPG128F428E7B9__f3ea50c831562eaf19893dd2b79e5149.mid,lmd_matched/F/J/S/TRFJSPG128F428E7B9/f3ea50c831562eaf19893dd2b79e5149.mid
865,TRFKBGQ12903CA1463,Rock,TRFKBGQ12903CA1463__269b9f4a48b3e4613d277c17358f5c48.mid,data/raw/lakh/selected_midi/Rock/TRFKBGQ12903CA1463__269b9f4a48b3e4613d277c17358f5c48.mid,lmd_matched/F/K/B/TRFKBGQ12903CA1463/269b9f4a48b3e4613d277c17358f5c48.mid
866,TRFLCMC128E0792ECE,Rock,TRFLCMC128E0792ECE__e278f114c10a3124b4d1f111c88059e5.mid,data/raw/lakh/selected_midi/Rock/TRFLCMC128E0792ECE__e278f114c10a3124b4d1f111c88059e5.mid,lmd_matched/F/L/C/TRFLCMC128E0792ECE/e278f114c10a3124b4d1f111c88059e5.mid
867,TRFMMOE128F1467D48,Rock,TRFMMOE128F1467D48__5ad34bc7dbb6f427042d9bce1dea2e0d.mid,data/raw/lakh/selected_midi/Rock/TRFMMOE128F1467D48__5ad34bc7dbb6f427042d9bce1dea2e0d.mid,lmd_matched/F/M/M/TRFMMOE128F1467D48/5ad34bc7dbb6f427042d9bce1dea2e0d.mid
868,TRGFYAZ12903CFEF6E,Rock,TRGFYAZ12903CFEF6E__30508ce9ff61acc686a37e222203aa8a.mid,data/raw/lakh/selected_midi/Rock/TRGFYAZ12903CFEF6E__30508ce9ff61acc686a37e222203aa8a.mid,lmd_matched/G/F/Y/TRGFYAZ12903CFEF6E/30508ce9ff61acc686a37e222203aa8a.mid
869,TRGJLUI128F4256531,Rock,TRGJLUI128F4256531__9b887a42348ff30599a40a449b12630f.mid,data/raw/lakh/selected_midi/Rock/TRGJLUI128F4256531__9b887a42348ff30599a40a449b12630f.mid,lmd_matched/G/J/L/TRGJLUI128F4256531/9b887a42348ff30599a40a449b12630f.mid
870,TRGQVVO128F1491804,Rock,TRGQVVO128F1491804__4d523e3fab0b69947e6abd3f96c2e8da.mid,data/raw/lakh/selected_midi/Rock/TRGQVVO128F1491804__4d523e3fab0b69947e6abd3f96c2e8da.mid,lmd_matched/G/Q/V/TRGQVVO128F1491804/4d523e3fab0b69947e6abd3f96c2e8da.mid
871,TRGWWPT12903CFB7E5,Rock,TRGWWPT12903CFB7E5__07bfe18b35f8388c5f452ff78ad438a9.mid,data/raw/lakh/selected_midi/Rock/TRGWWPT12903CFB7E5__07bfe18b35f8388c5f452ff78ad438a9.mid,lmd_matched/G/W/W/TRGWWPT12903CFB7E5/07bfe18b35f8388c5f452ff78ad438a9.mid
872,TRHUAIB128F425C2D9,Rock,TRHUAIB128F425C2D9__64fe9aa3065944505e603d3339652628.mid,data/raw/lakh/selected_midi/Rock/TRHUAIB128F425C2D9__64fe9aa3065944505e603d3339652628.mid,lmd_matched/H/U/A/TRHUAIB128F425C2D9/64fe9aa3065944505e603d3339652628.mid
873,TRIEZAT128F14979A2,Rock,TRIEZAT128F14979A2__306ba00de4025f035226f8dba9f83a35.mid,data/raw/lakh/selected_midi/Rock/TRIEZAT128F14979A2__306ba00de4025f035226f8dba9f83a35.mid,lmd_matched/I/E/Z/TRIEZAT128F14979A2/306ba00de4025f035226f8dba9f83a35.mid
874,TRIFVDW128F4279DE0,Rock,TRIFVDW128F4279DE0__5f9388dd74f7f4cf251bb16d973a1711.mid,data/raw/lakh/selected_midi/Rock/TRIFVDW128F4279DE0__5f9388dd74f7f4cf251bb16d973a1711.mid,lmd_matched/I/F/V/TRIFVDW128F4279DE0/5f9388dd74f7f4cf251bb16d973a1711.mid
875,TRILQOQ128F428BE72,Rock,TRILQOQ128F428BE72__97c1f795ffb676dfaa5a0202f341d44c.mid,data/raw/lakh/selected_midi/Rock/TRILQOQ128F428BE72__97c1f795ffb676dfaa5a0202f341d44c.mid,lmd_matched/I/L/Q/TRILQOQ128F428BE72/97c1f795ffb676dfaa5a0202f341d44c.mid
